"parent" "sex" "offspring" "chrom" "left" "right" "meiosis" "distance_to_next" "dodgy_chromosome"
"8730584" "M" "8981609" 15 10404924 11269175 "8730584_8981609" NA "no"
"8730584" "M" "8981609" 17 6279186 6879956 "8730584_8981609" NA "no"
"8730584" "M" "8981609" 21 3010249 3146851 "8730584_8981609" NA "no"
"8730584" "M" "8981609" 22 1149631 2490684 "8730584_8981609" NA "no"
"8730584" "M" "8981609" 23 3915361 4605674 "8730584_8981609" NA "no"
"8730584" "M" "8981609" 28 2811767 3338328 "8730584_8981609" NA "no"
"8730584" "M" "8981609" 29 58468658 58565050 "8730584_8981609" NA "no"
"8730584" "M" "8L30598" 1 19954787 20037896 "8730584_8L30598" 32311112 "no"
"8730584" "M" "8L30598" 1 52349008 52549890 "8730584_8L30598" 124477 "no"
"8730584" "M" "8L30598" 1 52674367 53110790 "8730584_8L30598" 29573024 "no"
"8730584" "M" "8L30598" 1 82683814 82832990 "8730584_8L30598" 247206 "no"
"8730584" "M" "8L30598" 1 83080196 83198797 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 2 59851923 60066239 "8730584_8L30598" 70204159 "no"
"8730584" "M" "8L30598" 2 130270398 130541281 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 3 9000400 9236984 "8730584_8L30598" 37325360 "no"
"8730584" "M" "8L30598" 3 46562344 46589749 "8730584_8L30598" 405856 "no"
"8730584" "M" "8L30598" 3 46995605 47459992 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 5 17812268 18061075 "8730584_8L30598" 30568514 "no"
"8730584" "M" "8L30598" 5 48629589 48653834 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 6 17479752 17530425 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 9 9292537 12045278 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 11 17858283 19367108 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 12 9814181 10110381 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 13 9463201 9921509 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 17 7314839 7764331 "8730584_8L30598" NA "no"
"8730584" "M" "8L30598" 29 8938923 8993221 "8730584_8L30598" 54916083 "no"
"8730584" "M" "8L30598" 29 63909304 64199701 "8730584_8L30598" NA "no"
"8730902" "M" "8747109" 1 100399111 100566424 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 2 19578010 19625999 "8730902_8747109" 126192301 "no"
"8730902" "M" "8747109" 2 145818300 146576668 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 3 20754151 20781421 "8730902_8747109" 85880587 "no"
"8730902" "M" "8747109" 3 106662008 107111725 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 4 63119527 63469685 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 5 5468987 5694258 "8730902_8747109" 45873235 "no"
"8730902" "M" "8747109" 5 51567493 51698512 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 7 14700994 14857092 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 8 33836282 34443788 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 10 8484421 9018471 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 14 3277179 4421323 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 17 7089901 7508158 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 18 778026 1625385 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 20 11655929 11964866 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 21 551125 730974 "8730902_8747109" NA "no"
"8730902" "M" "8747109" 29 67357287 67471623 "8730902_8747109" NA "no"
"8730902" "M" "8747254" 1 107233137 107409762 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 2 132628031 132851098 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 3 55686077 56264443 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 4 47650436 47828447 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 6 7625044 7905205 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 7 4013390 4087900 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 8 49133489 49372263 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 9 20855753 21223995 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 12 15974707 16158426 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 13 15847201 16316930 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 15 9210089 9853662 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 20 13409926 13940650 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 21 3711204 3998654 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 22 807222 869116 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 26 566141 1172686 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 27 3245082 3626746 "8730902_8747254" NA "no"
"8730902" "M" "8747254" 29 32237311 32363784 "8730902_8747254" NA "no"
"8730902" "M" "8747257" 2 145789350 146321561 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 3 107617825 107774832 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 4 63514867 63671085 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 5 8122680 9086337 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 6 3330220 3739983 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 11 7751068 7897057 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 12 5239664 5702752 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 13 6675522 6941003 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 20 4852865 4984555 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 24 5139249 5668255 "8730902_8747257" NA "no"
"8730902" "M" "8747257" 29 4557005 4861932 "8730902_8747257" 59006047 "no"
"8730902" "M" "8747257" 29 63867979 63971331 "8730902_8747257" NA "no"
"8730902" "M" "8747258" 6 12915772 13218695 "8730902_8747258" 234152 "no"
"8730902" "M" "8747258" 6 13452847 13574667 "8730902_8747258" NA "no"
"8730902" "M" "8747258" 7 32970865 33400588 "8730902_8747258" 1704925 "no"
"8730902" "M" "8747258" 7 35105513 36228241 "8730902_8747258" NA "no"
"8730902" "M" "8747258" 23 3909515 4658992 "8730902_8747258" NA "no"
"8730902" "M" "8747258" 26 4454349 5783017 "8730902_8747258" NA "no"
"8730902" "M" "8747258" 29 46032910 46261114 "8730902_8747258" 287283 "no"
"8730902" "M" "8747258" 29 46548397 46601657 "8730902_8747258" NA "no"
"8732293" "F" "8747749" 3 49590098 50035481 "8732293_8747749" 57611975 "no"
"8732293" "F" "8747749" 3 107647456 108088190 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 4 13161107 13397178 "8732293_8747749" 51268835 "no"
"8732293" "F" "8747749" 4 64666013 65627057 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 5 7582336 9293621 "8732293_8747749" 16460457 "no"
"8732293" "F" "8747749" 5 25754078 25917480 "8732293_8747749" 18077935 "no"
"8732293" "F" "8747749" 5 43995415 44033119 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 6 5159589 5525789 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 7 25096576 25342621 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 8 40838966 41062575 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 11 17707766 18393588 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 15 11431720 11989201 "8732293_8747749" 213976 "no"
"8732293" "F" "8747749" 15 12203177 12923906 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 17 6975296 7204285 "8732293_8747749" 2061791 "no"
"8732293" "F" "8747749" 17 9266076 9542288 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 21 246452 421033 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 23 4929672 5919266 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 26 1222381 3098894 "8732293_8747749" NA "no"
"8732293" "F" "8747749" 29 967372 2463621 "8732293_8747749" 44586732 "no"
"8732293" "F" "8747749" 29 47050353 47545814 "8732293_8747749" 8681280 "no"
"8732293" "F" "8747749" 29 56227094 56603757 "8732293_8747749" NA "no"
"8732293" "F" "8857220" 1 39394935 40707741 "8732293_8857220" 65021754 "no"
"8732293" "F" "8857220" 1 105729495 106143552 "8732293_8857220" NA "no"
"8732293" "F" "8857220" 2 45485411 46317060 "8732293_8857220" 70226530 "no"
"8732293" "F" "8857220" 2 116543590 116799867 "8732293_8857220" NA "no"
"8732293" "F" "8857220" 8 2452525 3271583 "8732293_8857220" 41868735 "no"
"8732293" "F" "8857220" 8 45140318 45323035 "8732293_8857220" NA "no"
"8732293" "F" "8857220" 10 17519412 17642332 "8732293_8857220" NA "no"
"8732293" "F" "8857220" 13 13625334 13968377 "8732293_8857220" NA "no"
"8732293" "F" "8857220" 19 5057108 6135077 "8732293_8857220" NA "no"
"8732293" "F" "8857220" 20 5428412 5543273 "8732293_8857220" NA "no"
"8732293" "F" "8857220" 29 45613531 46081518 "8732293_8857220" NA "no"
"8732565" "M" "8747948" 2 137088942 137288077 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 3 109789697 109825101 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 4 31729807 31833908 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 8 14562221 14665838 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 9 14826275 15065592 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 13 13577809 13830326 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 14 12442754 12670275 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 15 5556517 10321555 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 17 7852516 8888852 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 18 7860540 8544790 "8732565_8747948" NA "no"
"8732565" "M" "8747948" 23 5951241 6974644 "8732565_8747948" NA "no"
"8732565" "M" "8794306" 2 64226715 64311473 "8732565_8794306" 7309885 "no"
"8732565" "M" "8794306" 2 71621358 71942926 "8732565_8794306" 656062 "no"
"8732565" "M" "8794306" 2 72598988 72792485 "8732565_8794306" 59486647 "no"
"8732565" "M" "8794306" 2 132279132 132546265 "8732565_8794306" NA "no"
"8732565" "M" "8794306" 8 33430555 34189591 "8732565_8794306" NA "no"
"8732565" "M" "8794306" 10 4733616 5098431 "8732565_8794306" NA "no"
"8732565" "M" "8794306" 12 16336365 16671345 "8732565_8794306" 501174 "no"
"8732565" "M" "8794306" 12 17172519 17488251 "8732565_8794306" NA "no"
"8732565" "M" "8794306" 14 13398802 13832518 "8732565_8794306" NA "no"
"8732565" "M" "8794306" 18 6886025 7195124 "8732565_8794306" NA "no"
"8732565" "M" "8794306" 23 2900313 4175583 "8732565_8794306" NA "no"
"8732565" "M" "8794306" 26 1273336 3134430 "8732565_8794306" NA "no"
"8732565" "M" "8794372" 1 22127646 22278225 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 2 18734482 18759435 "8732565_8794372" 17362937 "no"
"8732565" "M" "8794372" 2 36122372 36147644 "8732565_8794372" 65124646 "no"
"8732565" "M" "8794372" 2 101272290 101354569 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 3 14981462 15110815 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 4 14332421 14721363 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 5 7597163 8622224 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 6 19745885 19864424 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 9 13600818 14103174 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 14 699573 1836100 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 18 7402587 8056287 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 20 7216792 8001360 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 23 3664833 5876308 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 26 504386 1080616 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 27 3246831 3626746 "8732565_8794372" NA "no"
"8732565" "M" "8794372" 29 4694383 4985033 "8732565_8794372" NA "no"
"8732640" "M" "8747534" 1 14868548 15038600 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 2 6690388 6939387 "8732640_8747534" 23761553 "no"
"8732640" "M" "8747534" 2 30700940 30829470 "8732640_8747534" 30119002 "no"
"8732640" "M" "8747534" 2 60948472 61341452 "8732640_8747534" 219667 "no"
"8732640" "M" "8747534" 2 61561119 61860424 "8732640_8747534" 74438337 "no"
"8732640" "M" "8747534" 2 136298761 136490432 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 3 1423927 1542371 "8732640_8747534" 3961953 "no"
"8732640" "M" "8747534" 3 5504324 5761484 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 4 2693296 3302787 "8732640_8747534" 62398499 "no"
"8732640" "M" "8747534" 4 65701286 65891509 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 5 8122680 9318381 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 6 792354 1302209 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 7 20450649 20589434 "8732640_8747534" 15087495 "no"
"8732640" "M" "8747534" 7 35676929 36081872 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 8 1301717 1486046 "8732640_8747534" 38995696 "no"
"8732640" "M" "8747534" 8 40481742 40617410 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 9 11181442 11465009 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 10 16378405 16517421 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 11 3591611 3742615 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 12 438522 1318572 "8732640_8747534" 128549 "no"
"8732640" "M" "8747534" 12 1447121 2558089 "8732640_8747534" 4586913 "no"
"8732640" "M" "8747534" 12 7145002 7397996 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 14 2752796 3761872 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 15 8281811 8589713 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 17 1473804 2698913 "8732640_8747534" 1989528 "no"
"8732640" "M" "8747534" 17 4688441 5058613 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 19 5057108 5901010 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 20 7104473 8103178 "8732640_8747534" 5838310 "no"
"8732640" "M" "8747534" 20 13941488 14276040 "8732640_8747534" NA "no"
"8732640" "M" "8747534" 22 209765 1148850 "8732640_8747534" NA "no"
"8732640" "M" "8747624" 1 13825897 14132233 "8732640_8747624" NA "no"
"8732640" "M" "8747624" 2 12346027 12471012 "8732640_8747624" 49090107 "no"
"8732640" "M" "8747624" 2 61561119 61860424 "8732640_8747624" 58702131 "no"
"8732640" "M" "8747624" 2 120562555 120750610 "8732640_8747624" NA "no"
"8732640" "M" "8747624" 8 13074533 13518395 "8732640_8747624" NA "no"
"8732640" "M" "8747624" 9 19469219 20051282 "8732640_8747624" NA "no"
"8732640" "M" "8747624" 11 11415223 11727886 "8732640_8747624" NA "no"
"8732640" "M" "8747624" 15 10864637 11287554 "8732640_8747624" NA "no"
"8732640" "M" "8747624" 19 4281875 4478404 "8732640_8747624" NA "no"
"8732640" "M" "8747624" 29 59906033 60060961 "8732640_8747624" NA "no"
"8732646" "M" "8747729" 1 15098275 15447457 "8732646_8747729" 4423916 "no"
"8732646" "M" "8747729" 1 19871373 20068161 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 2 32032290 32167985 "8732646_8747729" 9929868 "no"
"8732646" "M" "8747729" 2 42097853 42379568 "8732646_8747729" 75733223 "no"
"8732646" "M" "8747729" 2 118112791 118232168 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 3 7443623 7501135 "8732646_8747729" 1989920 "no"
"8732646" "M" "8747729" 3 9491055 10160374 "8732646_8747729" 58628360 "no"
"8732646" "M" "8747729" 3 68788734 69172995 "8732646_8747729" 38474461 "no"
"8732646" "M" "8747729" 3 107647456 108353070 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 4 12736098 12845314 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 5 7173606 7421224 "8732646_8747729" 50284222 "no"
"8732646" "M" "8747729" 5 57705446 57834128 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 7 32941634 33164041 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 8 8345082 8715132 "8732646_8747729" 34749661 "no"
"8732646" "M" "8747729" 8 43464793 44655789 "8732646_8747729" 2846981 "no"
"8732646" "M" "8747729" 8 47502770 47721219 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 9 14883155 15294331 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 10 4734614 5104228 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 11 10061103 10341086 "8732646_8747729" 7404742 "no"
"8732646" "M" "8747729" 11 17745828 19367108 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 13 8436126 8801321 "8732646_8747729" 6130975 "no"
"8732646" "M" "8747729" 13 14932296 15067010 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 18 1842071 2849205 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 20 1195069 1541085 "8732646_8747729" 10235628 "no"
"8732646" "M" "8747729" 20 11776713 12417477 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 21 1032587 1976788 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 26 554549 3098894 "8732646_8747729" NA "no"
"8732646" "M" "8747729" 29 11239165 11490912 "8732646_8747729" 47895350 "no"
"8732646" "M" "8747729" 29 59386262 59617713 "8732646_8747729" NA "no"
"8732646" "M" "8866752" 2 32121382 32281628 "8732646_8866752" NA "no"
"8732646" "M" "8866752" 12 18607490 19401017 "8732646_8866752" NA "no"
"8732646" "M" "8866752" 18 8643443 9021293 "8732646_8866752" NA "no"
"8732646" "M" "8866752" 19 1462763 1974720 "8732646_8866752" 3082388 "no"
"8732646" "M" "8866752" 19 5057108 5901010 "8732646_8866752" NA "no"
"8732646" "M" "8866752" 24 880888 1674270 "8732646_8866752" NA "no"
"8732646" "M" "8866752" 26 1787308 3237820 "8732646_8866752" NA "no"
"8732649" "M" "8800519" 2 19631036 19975997 "8732649_8800519" 43996553 "no"
"8732649" "M" "8800519" 2 63972550 64271968 "8732649_8800519" 3410323 "no"
"8732649" "M" "8800519" 2 67682291 68231484 "8732649_8800519" 4295287 "no"
"8732649" "M" "8800519" 2 72526771 72855664 "8732649_8800519" 66263323 "no"
"8732649" "M" "8800519" 2 139118987 139659819 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 3 7884715 7983259 "8732649_8800519" 86450046 "no"
"8732649" "M" "8800519" 3 94433305 94500258 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 7 20280718 24671245 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 12 12601325 12726707 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 14 13437626 14128800 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 15 3589093 3853850 "8732649_8800519" 9802101 "no"
"8732649" "M" "8800519" 15 13655951 13857482 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 26 1787308 4139034 "8732649_8800519" 900169 "no"
"8732649" "M" "8800519" 26 5039203 6890404 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 27 1973019 2269044 "8732649_8800519" NA "no"
"8732649" "M" "8800519" 29 4223637 4912830 "8732649_8800519" 46479939 "no"
"8732649" "M" "8800519" 29 51392769 51473183 "8732649_8800519" NA "no"
"8732649" "M" "8800547" 1 22547161 22635476 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 2 9944316 10636819 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 3 2180792 2262724 "8732649_8800547" 101218807 "no"
"8732649" "M" "8800547" 3 103481531 103564295 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 4 32916416 33048828 "8732649_8800547" 34044047 "no"
"8732649" "M" "8800547" 4 67092875 70178410 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 5 1539438 1663873 "8732649_8800547" 129920 "no"
"8732649" "M" "8800547" 5 1793793 1861725 "8732649_8800547" 5410255 "no"
"8732649" "M" "8800547" 5 7271980 7365441 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 6 4854650 5328702 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 8 42415836 43436202 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 12 11916407 12076238 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 13 1355652 8400947 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 17 722292 1060893 "8732649_8800547" 9834962 "no"
"8732649" "M" "8800547" 17 10895855 11002196 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 24 4082978 5368628 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 26 54501 1146380 "8732649_8800547" NA "no"
"8732649" "M" "8800547" 29 64310901 64502529 "8732649_8800547" NA "no"
"8732656" "F" "8747263" 1 42630314 42860625 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 2 25460352 25720972 "8732656_8747263" 18100024 "no"
"8732656" "F" "8747263" 2 43820996 44085324 "8732656_8747263" 7179166 "no"
"8732656" "F" "8747263" 2 51264490 51402678 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 3 68122928 68610668 "8732656_8747263" 38051340 "no"
"8732656" "F" "8747263" 3 106662008 107111725 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 5 37647577 38234564 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 6 5029649 5434517 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 7 25096576 25293915 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 8 5196655 5407545 "8732656_8747263" 10219059 "no"
"8732656" "F" "8747263" 8 15626604 16203256 "8732656_8747263" 17241860 "no"
"8732656" "F" "8747263" 8 33445116 34296036 "8732656_8747263" 13643819 "no"
"8732656" "F" "8747263" 8 47939855 48244418 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 10 8831022 9142087 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 13 12525441 12824073 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 15 72143 2124225 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 17 6279186 7083882 "8732656_8747263" NA "no"
"8732656" "F" "8747263" 18 4591759 5178296 "8732656_8747263" NA "no"
